code latitude longitude
31R080 40.6081534 -74.1055942
31R440 40.5694238 -74.1076272
31R445 40.6344444 -74.14277779999999
31R450 40.6447492 -74.08118130000001
31R455 40.5278857 -74.19325529999999
31R460 40.597327 -74.125142
31R470 40.6107808 -74.08673329999999
31R600 40.7127837 -74.0059413
31R605 40.5681063 -74.117319
31R607 40.7127837 -74.0059413
31R861 40.6206724 -74.1643094
32K045 40.6864152 -73.9104298
32K075 40.6934362 -73.9212483
32K086 40.5219657 -74.18610699999999
32K106 40.6937897 -73.9128135
32K116 40.6979967 -73.9164854
32K123 40.7036874 -73.9225419
32K145 40.7015727 -73.9322353
32K151 40.693361 -73.9082693
32K162 40.7067061 -73.9196324
32K168 40.69681730000001 -73.9109931
32K274 40.6942696 -73.92847069999999
32K291 40.6952781 -73.9158326
32K296 40.6889533 -73.9102807
32K299 40.6911833 -73.9177496
32K347 40.700747 -73.92766259999999
32K349 40.700811 -73.9276938
32K376 40.6978148 -73.920194
32K377 40.7127837 -74.0059413
32K383 40.697677 -73.9192431
32K384 40.6897184 -73.9048909
32K403 40.6968125 -73.9117231
32K545 40.6944282 -73.92128579999999
32K549 40.6968125 -73.9117231
32K552 40.6968125 -73.9117231
32K554 40.6974256 -73.913941
32K554 40.6974256 -73.913941
32K556 40.695458 -73.92727409999999
32K562 40.68882139999999 -73.9099954
32K564 40.69533879999999 -73.9157108
75K036 40.7651004 -73.9752479
75K053 40.610195 -73.9604433
75K140 40.610195 -73.9604433
75K368 40.6970441 -73.9468131
75K369 40.68434 -73.936178
75K372 40.6764708 -73.9855438
75K771 40.610195 -73.9604433
75M094 40.610195 -73.9604433
75M169 40.6936731 -73.9900593
75M811 40.7864207 -73.9793349
75Q004 40.610195 -73.9604433
75Q009 40.7184567 -73.9123484
75Q075 40.6986744 -73.90504279999999
75Q224 40.610195 -73.9604433
75Q256 40.610195 -73.9604433
75R025 40.51030919999999 -74.21976839999999
75R373 40.610195 -73.9604433
75X010 40.610195 -73.9604433
75X017 40.610195 -73.9604433
75X168 40.8134335 -73.9257891
75X176 40.87518559999999 -73.8331443
75X186 40.7127837 -74.0059413
75X188 40.610195 -73.9604433
75X352 40.8155109 -73.8855028
75X723 40.8821319 -73.8322228
84K333 40.6770354 -73.9600988
84K355 40.705839 -73.96199899999999
84K356 40.7127837 -74.0059413
84K357 40.6723319 -73.93722799999999
84K358 40.6637827 -73.89332139999999
84K359 40.6599112 -73.8854568
84K359 40.6599112 -73.8854568
84K360 40.7127837 -74.0059413
84K362 40.66295940000001 -73.99209379999999
84K379 40.6425592 -73.9079391
84K386 40.6700533 -73.8743819
84K395 40.6775666 -73.9040643
84K417 40.6897156 -73.95085089999999
84K473 40.70357610000001 -73.9357647
84K486 40.6830253 -73.99036679999999
84K508 40.6823755 -73.96581259999999
84K517 40.7127837 -74.0059413
84K536 40.6949694 -73.9776076
84K538 40.6823755 -73.96581259999999
84K593 40.6883378 -73.92400719999999
84K608 40.6579722 -73.92011509999999
84K626 40.6823755 -73.96581259999999
84K648 40.6780824 -73.91591939999999
84K649 40.6881318 -73.93245209999999
84K651 40.6758731 -74.0036693
84K652 40.6620479 -73.9206892
84K693 40.71983549999999 -73.9483813
84K694 40.71983549999999 -73.9483813
84K701 40.6942795 -73.9473742
84K702 40.6906331 -73.9495883
84K703 40.7001557 -73.9482756
84K704 40.6563658 -73.9515255
84K707 40.6479888 -73.9787004
84K707 40.6479888 -73.9787004
84K710 40.668656 -73.9049216
84K711 40.6557713 -73.90667010000001
84K712 40.6883378 -73.92400719999999
84K726 40.6483751 -73.9530982
84K730 40.6775869 -74.0047002
84K730 40.6775869 -74.0047002
84K731 40.689714 -73.9249146
84K734 40.7127837 -74.0059413
84K737 40.6620479 -73.9206892
84K740 40.6694407 -73.8672792
84K742 40.6770354 -73.9600988
84K744 40.5824103 -73.9724355
84K746 40.7127837 -74.0059413
84K769 40.6781784 -73.9441579
84K774 40.6769012 -73.8839258
84K775 40.6722541 -73.9061226
84K777 40.6780824 -73.91591939999999
84K780 40.678424 -73.9658195
84K782 40.6946852 -73.9375751
84K785 40.6600542 -73.8835082
84K791 40.6321465 -73.969729
84K792 40.6541414 -73.9083622
84K793 40.69376949999999 -73.90904689999999
84K796 40.6562638 -73.95375109999999
84K797 40.64375039999999 -73.9224041
84K888 40.6773269 -73.941909
84K979 40.6847295 -73.9475288
84K999 40.6847295 -73.9475288
84M065 40.8107449 -73.94907649999999
84M068 40.8394015 -73.9357661
84M279 40.8016614 -73.95539579999999
84M279 40.8016614 -73.95539579999999
84M284 40.8061496 -73.9409012
84M284 40.8061496 -73.9409012
84M320 40.7183796 -73.9839871
84M329 40.798509 -73.94994
84M330 40.7127837 -74.0059413
84M335 40.81495049999999 -73.94535859999999
84M336 40.8196033 -73.9573515
84M341 40.8061496 -73.9409012
84M350 40.8145421 -73.9450301
84M350 40.8145421 -73.9450301
84M351 40.8080597 -73.94493949999999
84M353 40.8286152 -73.9454018
84M353 40.8286152 -73.9454018
84M382 40.7886059 -73.9449358
84M384 40.80565199999999 -73.93546599999999
84M385 40.7127837 -74.0059413
84M386 40.7127837 -74.0059413
84M388 40.81495049999999 -73.94535859999999
84M430 40.8565698 -73.9265204
84M433 40.7127837 -74.0059413
84M478 40.8602176 -73.9278156
84M481 40.7127837 -74.0059413
84M482 40.8080597 -73.94493949999999
84M483 40.80743 -73.9543217
84M522 40.7240543 -74.0051612
84M524 40.7199641 -73.9917615
84M702 40.802014 -73.9513544
84M704 40.7929661 -73.9520252
84M705 40.7910123 -73.9438787
84M707 40.7053119 -74.0159803
84M708 40.7127837 -74.0059413
84M709 40.8212634 -73.9407418
84M726 40.8226871 -73.92145459999999
84M861 40.8062841 -73.948189
84M888 40.8065138 -73.9440795
84M999 40.8162047 -73.92619020000001
84Q083 40.7373352 -73.86641259999999
84Q170 40.7127837 -74.0059413
84Q304 40.7127837 -74.0059413
84Q321 40.753075 -73.93582719999999
84Q340 40.7127837 -74.0059413
84Q341 40.689363 -73.76339759999999
84Q342 40.679723 -73.7782019
84Q704 40.714443 -73.752972
84Q705 40.7499081 -73.8851344
84Q705 40.7499081 -73.8851344
84Q706 40.7557362 -73.9240307
84R067 40.6054866 -74.17968739999999
84R067 40.6054866 -74.17968739999999
84R071 40.6303829 -74.0810729
84R073 40.6395453 -74.13707219999999
84X165 40.8368448 -73.9176258
84X177 40.8308015 -73.901761
84X185 40.822513 -73.87725499999999
84X185 40.822513 -73.87725499999999
84X200 40.8233446 -73.89850899999999
84X202 40.821743 -73.90288199999999
84X208 40.8106302 -73.90734400000001
84X255 40.834019 -73.858526
84X258 40.7127837 -74.0059413
84X309 40.7127837 -74.0059413
84X345 40.81565639999999 -73.88524520000001
84X345 40.81565639999999 -73.88524520000001
84X346 40.8217176 -73.8944671
84X347 40.8763579 -73.90584319999999
84X378 40.8450528 -73.8579681
84X389 40.8229107 -73.9230791
84X393 40.814402 -73.9119747
84X394 40.80628129999999 -73.92083439999999
84X395 40.8218608 -73.9105507
84X398 40.85709500000001 -73.894637
84X407 40.8126785 -73.9200204
84X419 40.83472 -73.9215428
84X422 40.8567541 -73.8429886
84X461 40.822513 -73.87725499999999
84X482 40.827416 -73.9007431
84X487 40.8156608 -73.9018019
84X488 40.8642318 -73.8238255
84X491 40.8076391 -73.91286079999999
84X493 40.7127837 -74.0059413
84X494 40.7127837 -74.0059413
84X496 40.83172709999999 -73.877472
84X538 40.8568073 -73.84317399999999
84X539 40.821743 -73.90288199999999
84X553 40.877445 -73.91320689999999
84X703 40.8156608 -73.9018019
84X703 40.8156608 -73.9018019
84X704 40.8226871 -73.92145459999999
84X705 40.8403142 -73.91853449999999
84X706 40.8321335 -73.9055344
84X717 40.8568073 -73.84317399999999
84X718 40.8843002 -73.8393927
84X730 40.8217079 -73.8866656
