longitude,latitude,YR,MO,X,Y,TOT,CR
-73.75227137,40.67312455403773,2015,5,1052968,184611,1,ROBBERY
-73.85027515,40.66276211068392,2015,5,1025789,180774,1,BURGLARY
-73.82854629,40.65063275951444,2015,5,1031826,176366,1,BURGLARY
-73.82610013,40.67244189046592,2015,5,1032489,184313,1,BURGLARY
-73.81947281,40.67029075233502,2015,5,1034329,183533,1,FELONY ASSAULT
-73.8524072,40.666821653935216,2015,5,1025195,182252,1,FELONY ASSAULT
-73.82857056,40.67765244592835,2015,5,1031800,186210,1,FELONY ASSAULT
-73.81562795,40.687999462072426,2015,5,1035382,189987,1,GRAND LARCENY
-73.84701053,40.660751378524495,2015,5,1026696,180043,1,GRAND LARCENY
-73.81894819,40.68825999797588,2015,5,1034461,190080,1,GRAND LARCENY
-73.82949475,40.68139495238157,2015,5,1031541,187573,1,GRAND LARCENY
-73.80538535,40.671420592897945,2015,5,1038236,183953,1,GRAND LARCENY
-73.82459077,40.68709397301159,2015,5,1032897,189652,1,GRAND LARCENY
-73.85544356,40.66292791911032,2015,5,1024355,180832,1,GRAND LARCENY
-73.82410284,40.671126848633584,2015,5,1033044,183835,1,GRAND LARCENY OF MOTOR VEHICLE
-73.83651061,40.65359500265177,2015,5,1029614,177441,1,GRAND LARCENY OF MOTOR VEHICLE
-73.82595837,40.68117830983446,2015,5,1032522,187496,1,GRAND LARCENY OF MOTOR VEHICLE
-73.80533621,40.66725941796605,2015,5,1038253,182437,1,ROBBERY
-73.7994393,40.72348149457438,2015,5,1039842,202924,1,GRAND LARCENY
-73.78806287,40.714798629621306,2015,5,1043003,199768,1,GRAND LARCENY
-73.80174968,40.71329966651901,2015,5,1039210,199213,1,GRAND LARCENY
-73.80187656,40.73735774265111,2015,5,1039155,207978,1,GRAND LARCENY
-73.80754121,40.70635974,2015,5,1037610,196681,1,GRAND LARCENY
-73.80696915,40.71209534906698,2015,5,1037764,198771,1,GRAND LARCENY
-73.81542375,40.71877899885072,2015,5,1035415,201201,1,GRAND LARCENY
-73.81591193,40.72227386628813,2015,5,1035277,202474,1,GRAND LARCENY OF MOTOR VEHICLE
-73.79346534,40.71053209784973,2015,5,1041509,198210,1,ROBBERY
-73.91293135,40.74822174267758,2015,5,1008375,211886,2,FELONY ASSAULT
-73.92221816,40.74454493369703,2015,5,1005803,210544,1,FELONY ASSAULT
-73.95329366,40.74514910437553,2015,5,997192,210758,1,GRAND LARCENY
-73.92129081,40.744437258402776,2015,5,1006060,210505,1,GRAND LARCENY
-73.93214596,40.74472412971731,2015,5,1003052,210607,1,GRAND LARCENY
-73.90841258,40.73788150255578,2015,5,1009631,208120,1,GRAND LARCENY OF MOTOR VEHICLE
-73.90858068,40.73635006328312,2015,5,1009585,207562,1,GRAND LARCENY OF MOTOR VEHICLE
-73.8148226,40.77674176060602,2015,5,1035537,222319,1,BURGLARY
-73.81464883,40.74188315525269,2015,5,1035612,209619,1,BURGLARY
-73.8352476,40.75640950398752,2015,5,1029894,214900,1,BURGLARY
-73.83031167,40.75992110785021,2015,5,1031259,216182,1,BURGLARY
-73.83685408,40.76957285340921,2015,5,1029440,219695,1,BURGLARY
-73.82207568,40.76482178173413,2015,5,1033537,217972,1,FELONY ASSAULT
-73.80776664,40.74200362199908,2015,5,1037519,209667,1,FELONY ASSAULT
-73.82896902,40.75986148260766,2015,5,1031631,216161,1,GRAND LARCENY
-73.83031167,40.75992110785021,2015,5,1031259,216182,1,GRAND LARCENY
-73.85191084,40.79135073711022,2015,5,1025256,227622,1,GRAND LARCENY
-73.80442247,40.76251776963527,2015,5,1038429,217143,1,ROBBERY
-73.85224309,40.742535878900775,2015,5,1025194,209837,1,BURGLARY
-73.89216128,40.74593151558955,2015,5,1014131,211058,2,BURGLARY
-73.88598845,40.73839945775014,2015,5,1015845,208316,1,BURGLARY
-73.87369661,40.740922786169165,2015,5,1019250,209240,1,BURGLARY
-73.84473236,40.75995242547279,2015,5,1027264,216186,1,GRAND LARCENY
-73.87524636,40.73426844377487,2015,5,1018824,206815,1,GRAND LARCENY
-73.87025089,40.73692808199254,2015,5,1020207,207786,1,GRAND LARCENY
-73.8744565,40.74365190201506,2015,5,1019038,210234,1,GRAND LARCENY OF MOTOR VEHICLE
-73.85749159,40.73683614645527,2015,5,1023743,207758,1,ROBBERY
-73.87515827,40.73506158291659,2015,5,1018848,207104,1,ROBBERY
-73.76874502,40.77537396,2015,5,1048300,221851,1,BURGLARY
-73.76918396,40.74665374627373,2015,5,1048206,211387,1,BURGLARY
-73.774321,40.76327243763903,2015,5,1046767,217438,1,GRAND LARCENY
-73.72863644,40.76538067154688,2015,5,1059420,218242,1,GRAND LARCENY
-73.72349261,40.762667601474746,2015,5,1060848,217258,1,GRAND LARCENY
-73.76711585,40.75702476336321,2015,5,1048769,215167,1,ROBBERY
-73.8361188,40.71626592,2015,5,1029680,200274,1,BURGLARY
-73.84946435,40.73454503994853,2015,5,1025969,206927,1,GRAND LARCENY
-73.85236891,40.73135115694364,2015,5,1025166,205762,1,GRAND LARCENY
-73.8595252,40.70847702304511,2015,5,1023196,197425,2,GRAND LARCENY
-73.84898357,40.72378495213552,2015,5,1026109,203007,2,GRAND LARCENY
-73.79926722,40.67880177879923,2015,5,1039927,186646,2,BURGLARY
-73.78239516,40.691811556140486,2015,5,1044595,191397,1,FELONY ASSAULT
-73.79579446,40.67201331104912,2015,5,1040896,184175,1,FELONY ASSAULT
-73.80246487,40.67889240114125,2015,5,1039040,186677,1,FELONY ASSAULT
-73.78974433,40.68949215682766,2015,5,1042559,190547,1,GRAND LARCENY
-73.7840431,40.672886652378025,2015,5,1044155,184501,1,GRAND LARCENY
-73.7736761,40.68428502229734,2015,5,1047020,188661,1,GRAND LARCENY
-73.7840741,40.693376496786094,2015,5,1044128,191966,1,GRAND LARCENY
-73.77393537,40.679067701774734,2015,5,1046953,186760,1,GRAND LARCENY
-73.7959691,40.67973743751116,2015,5,1040841,186989,1,GRAND LARCENY OF MOTOR VEHICLE
-73.78137235,40.66831977573567,2015,5,1044900,182839,1,ROBBERY
-73.76547914,40.68160891439505,2015,5,1049296,187692,1,ROBBERY
-73.91804516,40.76014593199314,2015,5,1006954,216229,1,BURGLARY
-73.93084534,40.77391646178893,2015,5,1003404,221243,1,BURGLARY
-73.89992732,40.770229529187866,2015,5,1011969,219908,1,BURGLARY
-73.92019728,40.75953810953855,2015,5,1006358,216007,1,BURGLARY
-73.90235595,40.77588303277712,2015,5,1011294,221967,1,BURGLARY
-73.9125016,40.76491770956234,2015,5,1008488,217969,1,FELONY ASSAULT
-73.91503687,40.758420052577605,2015,5,1007788,215601,1,FELONY ASSAULT
-73.91375693,40.75727728718272,2015,5,1008143,215185,1,FELONY ASSAULT
-73.92912633,40.757353642197984,2015,5,1003885,215209,1,FELONY ASSAULT
-73.94577508,40.75555389467832,2015,5,999273,214550,1,FELONY ASSAULT
-73.93543444,40.75135184,2015,5,1002139,213021,1,GRAND LARCENY
-73.92418745,40.76141272029928,2015,5,1005252,216689,1,GRAND LARCENY
-73.92274449,40.75436599971192,2015,5,1005654,214122,1,GRAND LARCENY
-73.91604228,40.76260653,2015,5,1007508,217126,2,GRAND LARCENY
-73.92848881,40.75271462645512,2015,5,1004063,213519,1,GRAND LARCENY
-73.88950841,40.76787599905412,2015,5,1014856,219054,1,GRAND LARCENY OF MOTOR VEHICLE
-73.91444536,40.77772612806496,2015,5,1007945,222635,1,GRAND LARCENY OF MOTOR VEHICLE
-73.93106402,40.76146370098282,2015,5,1003347,216706,1,ROBBERY
-73.88550029,40.75368175017488,2015,5,1015973,213884,1,BURGLARY
-73.88885196,40.74805006215465,2015,5,1015047,211831,1,BURGLARY
-73.87266287,40.75689609865666,2015,5,1019528,215060,2,FELONY ASSAULT
-73.88718225,40.74729363231469,2015,5,1015510,211556,2,FELONY ASSAULT
-73.88431417,40.75498157577846,2015,5,1016301,214358,1,FELONY ASSAULT
-73.87029627,40.75254028670791,2015,5,1020186,213474,1,GRAND LARCENY
-73.88921858,40.75329288710769,2015,5,1014943,213741,1,GRAND LARCENY
-73.87024718,40.75365734444621,2015,5,1020199,213881,1,GRAND LARCENY
-73.85357863,40.75225126,2015,5,1024818,213376,1,GRAND LARCENY
-73.86708285,40.74949818480339,2015,5,1021078,212367,1,GRAND LARCENY
-73.86291271,40.75027006169699,2015,5,1022233,212650,1,GRAND LARCENY
-73.86808796,40.76865218602202,2015,5,1020789,219345,1,ROBBERY
-73.8724076,40.754485927162726,2015,5,1019600,214182,1,ROBBERY
-74.0833999,40.625590807806745,2015,5,961099,167207,1,BURGLARY
-74.11755348,40.61679134242277,2015,5,951614,164012,1,BURGLARY
-74.07671837,40.64211908936258,2015,5,962959,173227,1,BURGLARY
-74.08317342,40.61151567094556,2015,5,961157,162079,1,FELONY ASSAULT
-74.08576889,40.62168871531411,2015,5,960440,165786,1,GRAND LARCENY
-74.1934582,40.58715731872847,2015,5,930517,153253,1,BURGLARY
-74.15573299,40.614698339901366,2015,5,941013,163266,1,FELONY ASSAULT
-74.16453609,40.62353804644953,2015,5,938575,166491,1,GRAND LARCENY
-74.08191405,40.60369939,2015,5,961504,159231,1,BURGLARY
-74.13172219,40.55949193101181,2015,5,947649,143142,1,GRAND LARCENY
-74.15625497,40.55764410926358,2015,5,940831,142480,1,GRAND LARCENY
-74.17347847,40.55200898511264,2015,5,936041,140436,1,BURGLARY
-74.21329897,40.52038472183098,2015,5,924947,128939,1,FELONY ASSAULT
-74.19113169,40.530313365810166,2015,5,931118,132542,1,GRAND LARCENY
-74.23326361,40.508743502710615,2015,5,919385,124712,1,GRAND LARCENY
-74.24593241,40.51546933222224,2015,5,915869,127172,1,GRAND LARCENY
-73.799022,40.71351451833204,2015,5,1039966,199293,1,ROBBERY
-74.01060941,40.71779288034382,2015,5,981309,200788,1,BURGLARY
-74.00189416,40.727048678322674,2015,5,983725,204160,2,GRAND LARCENY
-74.01093225,40.706698522260176,2015,5,981219,196746,3,GRAND LARCENY
-74.00307669,40.70835958228782,2015,5,983397,197351,1,GRAND LARCENY
-74.01219009,40.70153274839301,2015,5,980870,194864,2,GRAND LARCENY
-73.99896456,40.72481995,2015,5,984537,203348,2,GRAND LARCENY
-74.00966582,40.70367664985013,2015,5,981570,195645,1,GRAND LARCENY
-74.00788155,40.71226240609087,2015,5,982065,198773,1,GRAND LARCENY
-74.00653265,40.71389287896471,2015,5,982439,199367,1,GRAND LARCENY
-74.00516642,40.72561581496206,2015,5,982818,203638,1,GRAND LARCENY
-74.00043295,40.72632133,2015,5,984130,203895,1,ROBBERY
-74.00078634,40.71131298551569,2015,5,984032,198427,1,FELONY ASSAULT
-73.98907588,40.72307102242764,2015,5,987278,202711,1,GRAND LARCENY
-73.99194416,40.72182513860584,2015,5,986483,202257,1,GRAND LARCENY
-73.99566052,40.71415922437336,2015,5,985453,199464,1,GRAND LARCENY OF MOTOR VEHICLE
-74.00256193,40.734983752114935,2015,5,983540,207051,1,GRAND LARCENY
-74.00471955,40.73268083534565,2015,5,982942,206212,1,GRAND LARCENY
-73.99145542,40.73511246702859,2015,5,986618,207098,5,GRAND LARCENY
-74.00871019,40.73225791045577,2015,5,981836,206058,1,GRAND LARCENY
-74.01063652,40.72946907747316,2015,5,981302,205042,7,GRAND LARCENY
-73.9994083,40.72753177,2015,5,984414,204336,1,GRAND LARCENY
-73.9982607,40.737956334901206,2015,5,984732,208134,2,GRAND LARCENY
-74.00667239,40.74060209553432,2015,5,982401,209098,1,GRAND LARCENY
-74.00724965,40.739388880443045,2015,5,982241,208656,1,GRAND LARCENY
-74.00597937,40.73875491570316,2015,5,982593,208425,1,GRAND LARCENY
-73.9999134,40.73313656,2015,5,984274,206378,2,GRAND LARCENY
-73.9994083,40.72753177,2015,5,984414,204336,1,ROBBERY
-73.98782935,40.71357402864698,2015,5,987624,199251,1,BURGLARY
-73.98888565,40.71723016,2015,5,987331,200583,1,BURGLARY
-73.98888565,40.71723016,2015,5,987331,200583,1,FELONY ASSAULT
-73.98986425,40.71065105424324,2015,5,987060,198186,1,GRAND LARCENY
-73.98082428,40.713279385448914,2015,5,989566,199144,1,GRAND LARCENY
-73.98911388,40.71130423918784,2015,5,987268,198424,1,GRAND LARCENY
-73.98748137,40.722576803643136,2015,5,987720,202531,1,GRAND LARCENY
-73.98416995,40.72081426099735,2015,5,988638,201889,1,ROBBERY
-73.98692844,40.72747613394546,2015,5,987873,204316,1,BURGLARY
-73.97633912,40.72751836,2015,5,990808,204332,1,FELONY ASSAULT
-73.98464438,40.728472198498096,2015,5,988506,204679,1,GRAND LARCENY
-73.97889104,40.72403576040931,2015,5,990101,203063,2,GRAND LARCENY
-73.98320273,40.72234569923901,2015,5,988906,202447,1,GRAND LARCENY
-73.99013232,40.72726236208564,2015,5,986985,204238,1,GRAND LARCENY
-73.98581796,40.72387213652389,2015,5,988181,203003,1,GRAND LARCENY
-73.99391341,40.72742730942014,2015,5,985937,204298,1,GRAND LARCENY
-73.98600221,40.72266172081817,2015,5,988130,202562,1,GRAND LARCENY OF MOTOR VEHICLE
-73.98670036,40.73135170279132,2015,5,987936,205728,1,ROBBERY
-73.98867869,40.72507740188582,2015,5,987388,203442,1,ROBBERY
-73.99347032,40.757270958891134,2015,5,986059,215171,1,FELONY ASSAULT
-74.0024793,40.744914265182814,2015,5,983563,210669,1,FELONY ASSAULT
-73.99696081,40.75615124789286,2015,5,985092,214763,1,FELONY ASSAULT
-73.99948751,40.74901769028612,2015,5,984392,212164,1,GRAND LARCENY
-73.9989499,40.73956202319843,2015,5,984541,208719,1,GRAND LARCENY
-73.99482484,40.74522159,2015,5,985684,210781,1,GRAND LARCENY OF MOTOR VEHICLE
-73.9932911,40.74478509323735,2015,5,986109,210622,1,BURGLARY
-73.97425942,40.74081625,2015,5,991383,209177,1,FELONY ASSAULT
-73.98801489,40.74498503177717,2015,5,987571,210695,1,FELONY ASSAULT
-73.97770483,40.73261289965309,2015,5,990429,206188,1,FELONY ASSAULT
-73.98154219,40.73902257748677,2015,5,989365,208523,1,GRAND LARCENY
-73.98682806,40.74245699,2015,5,987900,209774,1,GRAND LARCENY
-73.99119107,40.742229589301495,2015,5,986691,209691,3,GRAND LARCENY
-73.99158486,40.73879593475963,2015,5,986582,208440,1,GRAND LARCENY
-73.9879584,40.73802159,2015,5,987587,208158,1,GRAND LARCENY
-73.99079401,40.74292123539763,2015,5,986801,209943,2,GRAND LARCENY
-73.98503495,40.740497015981234,2015,5,988397,209060,2,GRAND LARCENY
-73.99051243,40.74360740012783,2015,5,986879,210193,1,GRAND LARCENY
-73.9956589,40.73897731402278,2015,5,985453,208506,1,GRAND LARCENY
-73.98153803,40.74104271401299,2015,5,989366,209259,1,GRAND LARCENY
-73.9806355,40.74227770374852,2015,5,989616,209709,2,GRAND LARCENY
-73.98872287,40.74118636871543,2015,5,987375,209311,2,GRAND LARCENY
-73.99140595,40.75501738752492,2015,5,986631,214350,1,BURGLARY
-73.98928073,40.7504225,2015,5,987220,212676,2,BURGLARY
-73.99305182,40.755308441596014,2015,5,986175,214456,1,BURGLARY
-73.9833993,40.74425161079334,2015,5,988850,210428,1,GRAND LARCENY
-73.9953693,40.75212190771607,2015,5,985533,213295,1,GRAND LARCENY
-73.98824173,40.74791095769537,2015,5,987508,211761,2,GRAND LARCENY
-73.98616628,40.74911292687772,2015,5,988083,212199,4,GRAND LARCENY
-73.98856192,40.75382318,2015,5,987419,213915,1,GRAND LARCENY
-73.99654588,40.75305516287044,2015,5,985207,213635,1,GRAND LARCENY
-73.98719769,40.75324938022668,2015,5,987797,213706,1,GRAND LARCENY
-73.99223323,40.74878687072769,2015,5,986402,212080,1,ROBBERY
-73.98561395,40.7497469,2015,5,988236,212430,1,ROBBERY
-73.96179617,40.75783571596492,2015,5,994834,215379,1,FELONY ASSAULT
-73.9691129,40.74981502,2015,5,992808,212456,1,GRAND LARCENY
-73.97524798,40.751103784950814,2015,5,991108,212925,2,GRAND LARCENY
-73.9823609,40.76794684258793,2015,5,989136,219061,4,GRAND LARCENY
-73.97736737,40.75942628979026,2015,5,990520,215957,1,GRAND LARCENY
-73.98166543,40.76328067348756,2015,5,989329,217361,1,GRAND LARCENY
-73.98592565,40.76057770089569,2015,5,988149,216376,3,GRAND LARCENY
-73.99206531,40.76480244627098,2015,5,986448,217915,1,GRAND LARCENY
-73.98808309,40.767214730783415,2015,5,987551,218794,1,GRAND LARCENY
-73.97346532,40.75941996761216,2015,5,991601,215955,1,GRAND LARCENY
-73.99209828,40.76072101629865,2015,5,986439,216428,2,GRAND LARCENY
-73.97809118,40.76469633618601,2015,5,990319,217877,1,GRAND LARCENY
-73.97334805,40.76381976384587,2015,5,991633,217558,5,GRAND LARCENY
-73.96792443,40.76702149505331,2015,5,993135,218725,1,BURGLARY
-73.95471502,40.777820353036816,2015,5,996792,222661,1,FELONY ASSAULT
-73.94685451,40.78244462066171,2015,5,998968,224347,1,FELONY ASSAULT
-73.95341243,40.78691039569899,2015,5,997151,225973,1,GRAND LARCENY
-73.95154064,40.78359948,2015,5,997670,224767,1,GRAND LARCENY
-73.94967346,40.77445321324871,2015,5,998189,221435,1,GRAND LARCENY
-73.96700684,40.76827832722737,2015,5,993389,219183,1,GRAND LARCENY
-73.9468881,40.77203110342554,2015,5,998961,220553,1,GRAND LARCENY
-73.9528022,40.76645362063093,2015,5,997324,218520,2,GRAND LARCENY
-73.95848778,40.772647943200106,2015,5,995748,220776,1,GRAND LARCENY
-73.97072695,40.76452727115144,2015,5,992359,217816,5,GRAND LARCENY
-73.95383218,40.780463183700846,2015,5,997036,223624,2,GRAND LARCENY
-73.95191181,40.779652701257504,2015,5,997568,223329,1,GRAND LARCENY
-73.96704155,40.76379342963404,2015,5,993380,217549,1,GRAND LARCENY
-73.95102054,40.77886458658177,2015,5,997815,223042,1,GRAND LARCENY
-73.95839744,40.77854360705592,2015,5,995772,222924,1,GRAND LARCENY
-73.96658639,40.76441909975437,2015,5,993506,217777,1,GRAND LARCENY
-73.95537243,40.76664128728831,2015,5,996612,218588,1,GRAND LARCENY OF MOTOR VEHICLE
-73.96750032,40.76316501393385,2015,5,993253,217320,1,ROBBERY
-73.96658639,40.76441909975437,2015,5,993506,217777,1,ROBBERY
-73.98783595,40.77627508819966,2015,5,987619,222095,1,BURGLARY
-73.97573133,40.78160894147607,2015,5,990971,224039,1,GRAND LARCENY
-73.97548111,40.784499093741765,2015,5,991040,225092,4,GRAND LARCENY
-73.98218209,40.77508313664874,2015,5,989185,221661,1,GRAND LARCENY
-73.98020988,40.77800870444648,2015,5,989731,222727,1,GRAND LARCENY
-73.98048538,40.78660526015221,2015,5,989654,225859,1,GRAND LARCENY
-73.97667243,40.78541608203162,2015,5,990710,225426,1,ROBBERY
-73.94155999,40.79583635065507,2015,5,1000431,229227,1,BURGLARY
-73.95320704,40.79140343879131,2015,5,997207,227610,1,BURGLARY
-73.9459575,40.78874336723264,2015,5,999215,226642,1,BURGLARY
-73.94216019,40.78674610333372,2015,5,1000267,225915,2,FELONY ASSAULT
-73.94033412,40.79350270220514,2015,5,1000771,228377,1,FELONY ASSAULT
-73.94739722,40.79937986210612,2015,5,998814,230517,1,FELONY ASSAULT
-73.95505055,40.788895487850645,2015,5,996697,226696,1,GRAND LARCENY
-73.93964518,40.78856457160318,2015,5,1000963,226578,1,GRAND LARCENY
-73.94648835,40.79774358583274,2015,5,999066,229921,1,GRAND LARCENY
-73.9498349,40.78540478014224,2015,5,998142,225425,1,GRAND LARCENY
-73.93668939,40.794247324488666,2015,5,1001780,228649,1,GRAND LARCENY OF MOTOR VEHICLE
-73.94404935,40.790422232671126,2015,5,999743,227254,1,ROBBERY
-73.97637701,40.79366668489717,2015,5,990791,228432,1,FELONY ASSAULT
-73.96673424,40.800871961815545,2015,5,993460,231058,1,GRAND LARCENY
-73.96266216,40.79702809605267,2015,5,994588,229658,1,GRAND LARCENY
-73.96800495,40.80229957926107,2015,5,993108,231578,1,GRAND LARCENY
-73.97071134,40.80001668613019,2015,5,992359,230746,1,GRAND LARCENY
-73.96767882,40.78958041462109,2015,5,993200,226944,2,GRAND LARCENY
-73.97264125,40.78839048581476,2015,5,991826,226510,1,GRAND LARCENY OF MOTOR VEHICLE
-73.93557991,40.80993282320342,2015,5,1002083,234364,1,BURGLARY
-73.94041795,40.80475338545413,2015,5,1000745,232476,1,FELONY ASSAULT
-73.93960627,40.80359468880916,2015,5,1000970,232054,1,FELONY ASSAULT
-73.93916577,40.80340781581763,2015,5,1001092,231986,2,FELONY ASSAULT
-73.935856,40.797079424622254,2015,5,1002010,229681,1,GRAND LARCENY
-73.93378736,40.79620543101415,2015,5,1002583,229363,1,GRAND LARCENY
-73.93468589,40.79699642566492,2015,5,1002334,229651,1,GRAND LARCENY
-73.94231723,40.80555581122778,2015,5,1000219,232768,1,ROBBERY
-73.93815682,40.80468632121015,2015,5,1001371,232452,1,ROBBERY
-73.94082103,40.79828427176388,2015,5,1000635,230119,1,ROBBERY
-73.93606112,40.80914261,2015,5,1001950,234076,1,ROBBERY
-73.95464056,40.81291717702244,2015,5,996806,235448,1,FELONY ASSAULT
-73.95923846,40.81439006483094,2015,5,995533,235984,1,FELONY ASSAULT
-73.95030517,40.81815780606063,2015,5,998005,237358,1,GRAND LARCENY
-73.96104299,40.80510803573728,2015,5,995035,232602,1,GRAND LARCENY
-73.95180194,40.81172482,2015,5,997592,235014,1,GRAND LARCENY
-73.95731188,40.81600051858879,2015,5,996066,236571,1,GRAND LARCENY
-73.96224218,40.80519626593996,2015,5,994703,232634,1,GRAND LARCENY
-73.95953133,40.81398943873617,2015,5,995452,235838,1,GRAND LARCENY
-73.95523712,40.81218731419048,2015,5,996641,235182,1,GRAND LARCENY
-73.95963417,40.81120358228001,2015,5,995424,234823,1,GRAND LARCENY OF MOTOR VEHICLE
-73.94857475,40.80863286365673,2015,5,998486,233888,1,FELONY ASSAULT
-73.94996693,40.80672589305719,2015,5,998101,233193,1,FELONY ASSAULT
-73.94462026,40.80740962971351,2015,5,999581,233443,1,FELONY ASSAULT
-73.95891726,40.80215671770368,2015,5,995624,231527,1,GRAND LARCENY
-73.94541691,40.82264869969231,2015,5,999357,238995,1,BURGLARY
-73.95253405,40.82357407390998,2015,5,997387,239331,1,FELONY ASSAULT
-73.948977,40.82580949873718,2015,5,998371,240146,2,GRAND LARCENY
-73.94923569,40.823001767897495,2015,5,998300,239123,1,ROBBERY
-73.95009081,40.82458584276799,2015,5,998063,239700,2,ROBBERY
-73.9531447,40.81841425379472,2015,5,997219,237451,1,ROBBERY
-73.94177405,40.81536792268598,2015,5,1000367,236343,1,FELONY ASSAULT
-73.94385588,40.81000576859665,2015,5,999792,234389,2,FELONY ASSAULT
-73.9372945,40.81898860394551,2015,5,1001606,237663,1,FELONY ASSAULT
-73.94674813,40.81162378246338,2015,5,998991,234978,1,FELONY ASSAULT
-73.94694314,40.81170621,2015,5,998937,235008,1,FELONY ASSAULT
-73.94178203,40.814497850176686,2015,5,1000365,236026,1,FELONY ASSAULT
-73.94202582,40.81250804986227,2015,5,1000298,235301,1,GRAND LARCENY
-73.94285105,40.81908756,2015,5,1000068,237698,1,GRAND LARCENY
-73.94078928,40.83804700636762,2015,5,1000634,244606,1,BURGLARY
-73.9368229,40.84384447234673,2015,5,1001730,246719,1,FELONY ASSAULT
-73.93719806,40.84078432726581,2015,5,1001627,245604,1,GRAND LARCENY
-73.94141382,40.83880212060332,2015,5,1000461,244881,1,GRAND LARCENY
-73.94388274,40.83812814955619,2015,5,999778,244635,1,GRAND LARCENY OF MOTOR VEHICLE
-73.94433524,40.841540042721576,2015,5,999652,245878,1,GRAND LARCENY OF MOTOR VEHICLE
-73.9429466,40.834060028196745,2015,5,1000038,243153,1,ROBBERY
-73.94122422,40.83660900041331,2015,5,1000514,244082,2,ROBBERY
-73.92854976,40.86413947,2015,5,1004013,254115,1,BURGLARY
-73.93640553,40.85321192302454,2015,5,1001843,250132,1,BURGLARY
-73.91827705,40.86535129608778,2015,5,1006854,254559,1,FELONY ASSAULT
-73.91948538,40.86769337234856,2015,5,1006519,255412,1,GRAND LARCENY
-73.93303356,40.84902708546981,2015,5,1002777,248608,1,GRAND LARCENY
-73.91460324,40.87140892550621,2015,5,1007868,256767,1,GRAND LARCENY OF MOTOR VEHICLE
-73.9241453,40.8618119,2015,5,1005232,253268,1,ROBBERY
-73.9360762,40.84985496787185,2015,5,1001935,248909,1,ROBBERY
-73.91425174,40.81873223,2015,5,1007984,237575,1,BURGLARY
-73.92019136,40.80966519350465,2015,5,1006343,234270,1,BURGLARY
-73.91351272,40.82026323657232,2015,5,1008188,238133,1,BURGLARY
-73.91338467,40.82148728513763,2015,5,1008223,238579,1,BURGLARY
-73.90505905,40.81725111727018,2015,5,1010529,237038,1,BURGLARY
-73.90493956,40.81237913724254,2015,5,1010564,235263,1,FELONY ASSAULT
-73.92318138,40.813701967164434,2015,5,1005514,235740,1,FELONY ASSAULT
-73.92511924,40.80915523615965,2015,5,1004979,234083,1,FELONY ASSAULT
-73.92194328,40.81282556922688,2015,5,1005857,235421,1,FELONY ASSAULT
-73.91637844,40.81688385542932,2015,5,1007396,236901,4,GRAND LARCENY
-73.93024804,40.80988580505007,2015,5,1003559,234348,2,GRAND LARCENY
-73.92551553,40.81334668486274,2015,5,1004868,235610,1,GRAND LARCENY OF MOTOR VEHICLE
-73.91501351,40.82198803592565,2015,5,1007772,238761,1,ROBBERY
-73.91329288,40.81983763996709,2015,5,1008249,237978,1,ROBBERY
-73.93041593,40.81860588676793,2015,5,1003510,237525,1,ROBBERY
-73.91797862,40.81125558015303,2015,5,1006955,234850,1,ROBBERY
-73.91811265,40.81975882197814,2015,5,1006915,237948,1,ROBBERY
-73.88882929,40.82651376,2015,5,1015017,240418,1,FELONY ASSAULT
-73.90225623,40.81184441726135,2015,5,1011307,235069,1,FELONY ASSAULT
-73.89684971,40.82491830101665,2015,5,1012798,239834,1,GRAND LARCENY
-73.9015599,40.81124273035433,2015,5,1011500,234850,1,GRAND LARCENY
-73.88703649,40.82260903127451,2015,5,1015515,238996,1,GRAND LARCENY
-73.88723687,40.81736955625614,2015,5,1015462,237087,1,GRAND LARCENY OF MOTOR VEHICLE
-73.89048813,40.82412195624548,2015,5,1014559,239546,2,ROBBERY
-73.90620595,40.82634256467537,2015,5,1010208,240350,1,BURGLARY
-73.90240326,40.827360443650335,2015,5,1011260,240722,1,FELONY ASSAULT
-73.90232858,40.821621175643386,2015,5,1011283,238631,1,FELONY ASSAULT
-73.8999913,40.831000614835936,2015,5,1011926,242049,1,FELONY ASSAULT
-73.90077538,40.831036973408985,2015,5,1011709,242062,1,FELONY ASSAULT
-73.90807136,40.82565514289556,2015,5,1009692,240099,1,FELONY ASSAULT
-73.89915561,40.82924875877506,2015,5,1012158,241411,1,GRAND LARCENY
-73.89922497,40.83355527672558,2015,5,1012137,242980,1,GRAND LARCENY
-73.90299442,40.83825745655931,2015,5,1011092,244692,1,GRAND LARCENY
-73.88474902,40.83534499623963,2015,5,1016142,243637,1,GRAND LARCENY
-73.90163029,40.83205873958431,2015,5,1011472,242434,1,GRAND LARCENY OF MOTOR VEHICLE
-73.89876392,40.82781841855413,2015,5,1012267,240890,1,ROBBERY
-73.90830833,40.83461957054802,2015,5,1009623,243365,1,ROBBERY
-73.90443297,40.82302549016184,2015,5,1010700,239142,1,ROBBERY
-73.86305619,40.83497544485733,2015,5,1022145,243511,1,BURGLARY
-73.8798056,40.827207358405936,2015,5,1017514,240674,1,BURGLARY
-73.85189966,40.82884642977897,2015,5,1025236,241283,1,BURGLARY
-73.85273724,40.832443081767856,2015,5,1025002,242593,1,BURGLARY
-73.8633994,40.83150104224728,2015,5,1022052,242245,1,BURGLARY
